Evžen TOŠENOVSKÝ,CZ,Tchéquie,ECR,pro
Ulrike TREBESIUS,DE,Allemagne,ECR,pro
Anneleen VAN BOSSUYT,BE,Belgique,ECR,pro
Anders Primdahl VISTISEN,DK,Danemark,ECR,pro
Jadwiga WIŚNIEWSKA,PL,Pologne,ECR,pro
Jan ZAHRADIL,CZ,Tchéquie,ECR,pro
Jana ŽITŇANSKÁ,SK,Slovaquie,ECR,pro
Kosma ZŁOTOWSKI,PL,Pologne,ECR,pro
Isabella ADINOLFI,IT,Italie,EFDD,pro
Laura AGEA,IT,Italie,EFDD,pro
Daniela AIUTO,IT,Italie,EFDD,pro
Tim AKER,GB,Royaume-Uni,EFDD,pro
Jonathan ARNOTT,GB,Royaume-Uni,EFDD,pro
Tiziana BEGHIN,IT,Italie,EFDD,pro
Jonathan BULLOCK,GB,Royaume-Uni,EFDD,pro
James CARVER,GB,Royaume-Uni,EFDD,pro
Fabio Massimo CASTALDO,IT,Italie,EFDD,pro
Aymeric CHAUPRADE,FR,France,EFDD,pro
David COBURN,GB,Royaume-Uni,EFDD,pro
Ignazio CORRAO,IT,Italie,EFDD,pro
